park_id,season,effect,n_pa,component,n_components
CHI10,1948,-0.014928871374215419,4988,1,2
CLE07,1948,-0.0005406611207179607,5056,1,2
DET04,1948,-0.0050524994628987595,4987,1,2
NYC16,1948,-0.004926600089666325,5331,1,2
PHI11,1948,-0.0022997871261788683,9204,1,2
STL07,1948,0.012260947708480345,9355,1,2
WAS09,1948,0.0018393169631127479,4737,1,2
BOS07,1949,0.016258541474969666,5639,0,2
CHI10,1949,0.0018625874132812198,4781,0,2
CLE07,1949,-0.01594776238951894,5427,0,2
DET04,1949,0.004108328933041673,5563,0,2
NYC16,1949,0.0005984413417010233,5298,0,2
WAS09,1949,-0.007456470388083945,5373,0,2
BOS08,1949,-0.0060370071871935094,5408,1,2
CHI11,1949,-0.002641398571556589,5111,1,2
CIN07,1949,-0.004764670848043052,5185,1,2
NYC14,1949,-0.008331523716223631,5400,1,2
NYC15,1949,0.010971869613179095,4883,1,2
PHI11,1949,-0.0007098946493750682,10692,1,2
PIT06,1949,-0.0005703039814219588,4724,1,2
STL07,1949,0.00683872557832794,10609,1,2
BOS08,1950,-0.031928393534302095,4705,0,2
CHI11,1950,0.01183426528412174,5164,0,2
CIN07,1950,-0.0003647050636541849,4983,0,2
NYC14,1950,-0.0105783384583964,4902,0,2
NYC15,1950,0.01912481145653868,5398,0,2
PIT06,1950,0.008983996788854802,4402,0,2
BOS07,1950,0.030025708398439627,5225,1,2
CHI10,1950,-0.010528662883248956,5097,1,2
CLE07,1950,-0.012154352003154142,5215,1,2
DET04,1950,-0.0015703721698903672,5517,1,2
NYC16,1950,-0.0031618850045219914,5319,1,2
PHI11,1950,-0.003054928434614683,9899,1,2
STL07,1950,0.006354650912013148,10192,1,2
WAS09,1950,-0.01132765744846534,4315,1,2
BOS08,1951,-0.007399262054352079,4507,0,2
CHI11,1951,-0.009228789458562526,4525,0,2
CIN07,1951,-0.016568751601325843,5244,0,2
NYC14,1951,-0.006398662765060039,4865,0,2
NYC15,1951,0.00997206162920798,5107,0,2
PHI11,1951,-0.0007675083382487485,11079,0,2
PIT06,1951,0.019154572940177174,4691,0,2
STL07,1951,0.005928732203551754,10263,0,2
BOS07,1951,0.01805711812344212,5358,1,2
CHI10,1951,-0.008304747945919748,5476,1,2
CLE07,1951,-0.011110456427350686,4962,1,2
DET04,1951,0.010659495235585605,5643,1,2
NYC16,1951,-0.016820145130676506,4530,1,2
WAS09,1951,0.003956376037082051,5030,1,2
BOS08,1952,-0.02320516443034774,4162,0,2
CHI11,1952,0.0004012890906383193,4843,0,2
CIN07,1952,0.006850017415097928,4677,0,2
NYC14,1952,0.0052788719932129555,4519,0,2
NYC15,1952,-0.00234573646874172,4820,0,2
PHI11,1952,0.00466545477192592,10026,0,2
PIT06,1952,0.0008425881475577503,3886,0,2
BOS07,1952,0.01618988423648194,4533,1,2
CHI10,1952,-0.010780497735089021,5128,1,2
CLE07,1952,-0.0070337298730679745,5303,1,2
DET04,1952,0.008553777747441826,5041,1,2
NYC16,1952,-0.004476620007771399,4920,1,2
STL07,1952,0.005344379773545061,9269,1,2
WAS09,1952,-0.009654309806524921,5328,1,2
BOS07,1953,-0.0014631562726981741,5179,0,2
CHI10,1953,-0.006305386705936275,5147,0,2
CLE07,1953,-0.005267146524274594,4940,0,2
DET04,1953,0.019707710668640868,5462,0,2
NYC16,1953,-0.013434974908535794,5145,0,2
PHI11,1953,0.005959007941515439,10174,0,2
WAS09,1953,-0.00696764232063232,4750,0,2
CHI11,1953,0.006615088404995821,4852,1,2
CIN07,1953,0.006081737543471174,4830,1,2
MIL05,1953,-0.029636662323982065,3922,1,2
NYC14,1953,-0.00010408864797256841,4552,1,2
NYC15,1953,0.010772629151349116,4645,1,2
PIT06,1953,-1.9407834604688243e-05,4467,1,2
STL07,1953,0.0006019854525496334,8780,1,2
BAL11,1954,-0.01904485730515032,5143,0,2
BOS07,1954,0.01812014331110582,4481,0,2
CHI10,1954,0.0034579547184555586,4915,0,2
CLE07,1954,0.006692196468300247,4679,0,2
DET04,1954,0.009344476612226758,4528,0,2
NYC16,1954,-0.01075963103983328,4429,0,2
WAS09,1954,-0.005255549317923859,4988,0,2
CHI11,1954,-0.005848896859725621,4180,1,2
CIN07,1954,0.02515044358407681,4092,1,2
MIL05,1954,-0.027117274613303023,4502,1,2
NYC14,1954,-0.0016356392590411838,4746,1,2
NYC15,1954,0.008467904036990352,4614,1,2
PHI11,1954,-0.0031631497564555615,8102,1,2
PIT06,1954,-0.0019435934855700663,3589,1,2
STL07,1954,0.012069329502808637,3721,1,2
BAL11,1955,-0.01815514040511567,4802,0,2
BOS07,1955,0.028035077428852487,4935,0,2
CHI10,1955,-0.004399380368245582,5106,0,2
CLE07,1955,-0.005893601170018579,4956,0,2
DET04,1955,-0.001557456475859472,4099,0,2
KAN05,1955,0.020524130396249594,4526,0,2
NYC16,1955,-0.014864408704002635,4686,0,2
WAS09,1955,-0.0037543113450571497,4356,0,2
CHI11,1955,-0.007138523222951891,4475,1,2
CIN07,1955,0.017041790505017963,4420,1,2
MIL05,1955,-0.01479985578378209,4520,1,2
NYC14,1955,-0.010706542164826669,5012,1,2
NYC15,1955,0.018733532177778685,4382,1,2
PHI11,1955,0.005735321264976109,4583,1,2
PIT06,1955,-0.0072182823829676675,4241,1,2
STL07,1955,-0.0001646150353776952,3559,1,2
BAL11,1956,-0.017921477608047708,4954,0,2
BOS07,1956,0.01373863564967956,5305,0,2
CHI10,1956,-0.0012810286973474025,5343,0,2
CLE07,1956,-0.011953673375426774,5113,0,2
DET04,1956,0.005236783260920245,5301,0,2
KAN05,1956,0.0038862116193528412,4480,0,2
NYC16,1956,-0.0047265802484171195,5367,0,2
WAS09,1956,0.013362608744184035,4794,0,2
CHI11,1956,0.004502584521072621,5322,1,2
CIN07,1956,0.014423328540537614,4912,1,2
JER02,1956,-0.07356811429860008,437,1,2
MIL05,1956,-0.01184372834527659,4472,1,2
NYC14,1956,-0.012469274374797282,4369,1,2
NYC15,1956,0.012151987925872822,4568,1,2
PHI11,1956,0.001790557806768879,5131,1,2
PIT06,1956,-0.008961587214259811,5014,1,2
STL07,1956,0.0047681150333839855,5247,1,2
BAL11,1957,-0.02070251782463233,5264,0,2
BOS07,1957,0.022251745506783466,5639,0,2
CHI10,1957,-0.007361426599008469,5225,0,2
CLE07,1957,0.005898159285807054,5120,0,2
DET04,1957,0.004236858369894561,5377,0,2
KAN05,1957,0.004671823371931296,5044,0,2
NYC16,1957,-0.011859578404869715,5158,0,2
WAS09,1957,0.0011894568168152337,5541,0,2
CHI11,1957,0.0011063443209738846,4466,1,2
CIN07,1957,0.01474037868563887,5282,1,2
JER02,1957,-0.06133469426661198,527,1,2
MIL05,1957,-0.011571273442958493,4689,1,2
NYC14,1957,0.0021608189245477744,4734,1,2
NYC15,1957,0.013332611072544975,4657,1,2
PHI11,1957,-0.0016392763682573925,4559,1,2
PIT06,1957,-0.012481040937039996,5047,1,2
STL07,1957,0.00041185023846115063,4680,1,2
BAL11,1958,-0.019806729610942344,5150,0,2
BOS07,1958,0.012717614884930877,5386,0,2
CHI10,1958,-0.0034625723494260087,5260,0,2
CLE07,1958,0.0009406446872647585,4239,0,2
DET04,1958,0.0005762540398094292,5340,0,2
KAN05,1958,0.005451585065018834,5290,0,2
NYC16,1958,0.004303962567867751,5464,0,2
WAS09,1958,-0.0014997295641956544,5134,0,2
CHI11,1958,0.005629444837724417,4401,1,2
CIN07,1958,0.0033436174432527146,5066,1,2
LOS01,1958,0.015436202354859476,4546,1,2
MIL05,1958,-0.028136919494572848,4211,1,2
PHI11,1958,0.007470496862615108,4695,1,2
PIT06,1958,-0.013689193935015973,4437,1,2
SFO01,1958,-0.002871313623983811,4244,1,2
STL07,1958,0.00896680757070545,4957,1,2
BAL11,1959,-0.010911231141727349,5334,0,2
BOS07,1959,0.010676242275806378,5309,0,2
CHI10,1959,-0.004990660252054028,5456,0,2
CLE07,1959,0.00041282813740482825,4796,0,2
DET04,1959,0.016519347710464122,5418,0,2
KAN05,1959,0.015856298250837522,5503,0,2
NYC16,1959,-0.019402648564034588,5298,0,2
WAS09,1959,-0.008760784819281124,5387,0,2
CHI11,1959,-0.005547904885053352,5045,1,2
CIN07,1959,0.014856641142919744,5260,1,2
LOS01,1959,-0.002255253350990337,5264,1,2
MIL05,1959,-0.00893372680592259,5034,1,2
PHI11,1959,-0.0007527745989411788,5068,1,2
PIT06,1959,-0.001048467213184516,5257,1,2
SFO01,1959,-0.015950356995350648,5220,1,2
STL07,1959,0.023755683043033996,4179,1,2
BAL11,1960,0.0027195395875976034,4181,0,2
BOS07,1960,0.010371742844874132,5310,0,2
CHI10,1960,0.005522629142334954,5409,0,2
CLE07,1960,-0.007492132086952065,4844,0,2
DET04,1960,-0.0032908787595232088,5393,0,2
KAN05,1960,0.001285346230170647,5278,0,2
NYC16,1960,-0.010140749661506278,5127,0,2
WAS09,1960,0.0005374862530881147,5453,0,2
CHI11,1960,0.0018265819161644966,5181,1,2
CIN07,1960,-0.0016748725657233774,4881,1,2
LOS01,1960,0.010482141376180438,5096,1,2
MIL05,1960,-0.007616612045167766,4872,1,2
PHI11,1960,0.01537161258851234,4462,1,2
PIT06,1960,-0.001957050405226471,5056,1,2
SFO02,1960,-0.024172703203637094,4866,1,2
STL07,1960,0.009022868104010148,4581,1,2
BAL11,1961,-0.012254033797542342,5340,0,2
BOS07,1961,0.018375864276149716,4545,0,2
CHI10,1961,-0.004345783189866954,5279,0,2
CLE07,1961,-0.005056728634391485,5269,0,2
DET04,1961,-0.001180857252275522,4986,0,2
KAN05,1961,0.003347389179541951,4174,0,2
LOS02,1961,0.020820055412502567,5232,0,2
MIN02,1961,-0.0002122647719390115,5150,0,2
NYC16,1961,-0.005820844208920446,4850,0,2
WAS09,1961,-0.013435435228917663,4182,0,2
CHI11,1961,0.003958691953174838,4982,1,2
CIN07,1961,-0.005644257299090473,4954,1,2
LOS01,1961,0.008377181271268389,5432,1,2
MIL05,1961,-0.01540459819368304,4635,1,2
PHI11,1961,-0.007239458257946675,5119,1,2
PIT06,1961,0.004014931909171638,5055,1,2
SFO02,1961,-0.008255593925681575,4661,1,2
STL07,1961,0.01759054135413037,5081,1,2
BAL11,1962,-0.013975012781096297,5482,0,2
BOS07,1962,0.016988105581272565,5038,0,2
CHI10,1962,-0.016351679629787348,5468,0,2
CLE07,1962,0.0008494736549755871,5189,0,2
DET04,1962,0.013988642061249541,5743,0,2
KAN05,1962,0.027082465831307346,4873,0,2
LOS03,1962,-0.011430948289424108,9889,0,2
MIN02,1962,0.005488648283107443,5064,0,2
NYC16,1962,-0.0061118078106113865,5009,0,2
WAS10,1962,-0.004186437009917551,4878,0,2
CHI11,1962,0.011095098677569696,4769,1,2
CIN07,1962,-0.006740751925981358,5285,1,2
HOU01,1962,-0.020043573130334804,5173,1,2
MIL05,1962,-0.0027917249835175484,4423,1,2
NYC14,1962,0.014282881213743218,4941,1,2
PHI11,1962,0.004324277921200939,4451,1,2
PIT06,1962,-0.009681412860279183,4931,1,2
SFO02,1962,0.0001885303047295039,5267,1,2
STL07,1962,0.010757977262890312,5175,1,2
BAL11,1963,-0.004306138963527516,5402,0,2
BOS07,1963,0.014839099614436944,5044,0,2
CHI10,1963,-0.003827071338304515,5529,0,2
CLE07,1963,-0.015480662437007731,5372,0,2
DET04,1963,0.011204367618622233,5220,0,2
KAN05,1963,0.001895570916230012,5270,0,2
MIN02,1963,-0.0016483058762775489,5232,0,2
NYC16,1963,0.005221074679662474,5479,0,2
WAS10,1963,-0.006790239356791477,5261,0,2
CHI11,1963,0.005753927795290513,5420,1,2
CIN07,1963,-0.0008898621857904403,5130,1,2
HOU01,1963,-0.02561405683887194,4641,1,2
LOS03,1963,-0.01470757233949547,10451,1,2
MIL05,1963,0.000842482454904132,4958,1,2
NYC14,1963,0.012446315278196535,4583,1,2
PHI11,1963,0.007343770745986852,5178,1,2
PIT06,1963,0.004518287872533524,5548,1,2
SFO02,1963,-0.0023235317569100557,5542,1,2
STL07,1963,0.024410705261798643,5511,1,2
BAL11,1964,0.004952801159765293,5289,0,2
BOS07,1964,0.027734407726019258,4671,0,2
CHI10,1964,-0.02171611238754945,5551,0,2
CLE07,1964,0.002072326517631343,5046,0,2
DET04,1964,-0.0011021835269313801,5490,0,2
KAN05,1964,0.027585579935187638,5293,0,2
LOS03,1964,-0.022352426426134116,9947,0,2
MIN02,1964,0.001986272521418214,5605,0,2
NYC16,1964,8.572186914662346e-05,5306,0,2
WAS10,1964,0.004622765233450672,5438,0,2
CHI11,1964,0.019860381453143745,5364,1,2
CIN07,1964,-0.00984465588836487,5273,1,2
HOU01,1964,-0.024041578614798623,5423,1,2
MIL05,1964,0.007439418750154644,5175,1,2
NYC17,1964,0.0027441815764212593,5028,1,2
PHI11,1964,-0.0020836234838761077,5134,1,2
PIT06,1964,0.00911990061590629,5424,1,2
SFO02,1964,-0.014961796432997143,5390,1,2
STL07,1964,0.011679584021065476,5594,1,2
BAL11,1965,-0.001922818769452153,4961,0,2
BOS07,1965,0.023469669788221296,5557,0,2
CHI10,1965,-0.01773184119556462,5541,0,2
CLE07,1965,-0.00797371879257786,5550,0,2
DET04,1965,7.690615536715878e-05,5544,0,2
KAN05,1965,0.00010881068923063434,5254,0,2
MIN02,1965,-1.584259781405477e-05,5262,0,2
NYC16,1965,0.004931509934857676,5602,0,2
WAS10,1965,-0.0012480320690024047,5542,0,2
CHI11,1965,0.01070623712190709,5388,1,2
CIN07,1965,0.02564662317127571,5597,1,2
HOU02,1965,-0.020739518133581124,5277,1,2
LOS03,1965,-0.016438954478810615,10436,1,2
MIL05,1965,-0.0011851377511368614,5405,1,2
NYC17,1965,0.002962999427210597,5048,1,2
PHI11,1965,-0.0025846782163759696,5430,1,2
PIT06,1965,-0.00506071322982716,5681,1,2
SFO02,1965,0.0038229442312220758,5641,1,2
STL07,1965,0.017388627771047997,5316,1,2
ANA01,1966,0.0033326220092245464,4937,0,2
BAL11,1966,0.006199048026102782,4942,0,2
BOS07,1966,0.021966618173072657,4823,0,2
CHI10,1966,-0.030953578455954697,5076,0,2
CLE07,1966,-0.005615414556181136,5629,0,2
DET04,1966,0.014698232070857072,5588,0,2
KAN05,1966,-0.0018825314971451937,4662,0,2
MIN02,1966,0.004087136911371526,5323,0,2
NYC16,1966,-0.004325572119343241,4700,0,2
WAS10,1966,-0.008055918521161817,4852,0,2
ATL01,1966,0.011309130792658783,5408,1,2
CHI11,1966,0.011051045656279537,5946,1,2
CIN07,1966,0.021556596873703576,5734,1,2
HOU02,1966,-0.007343959871443307,5863,1,2
LOS03,1966,-0.022132606692594516,5223,1,2
NYC17,1966,-0.001684980260025582,5514,1,2
PHI11,1966,0.002250149904835792,5899,1,2
PIT06,1966,0.011045700207296349,5372,1,2
SFO02,1966,-0.01244246139597267,5667,1,2
STL07,1966,-0.003949870850508243,740,1,2
STL09,1966,-0.01679778027943008,4864,1,2
ANA01,1967,-0.010529971118506143,5120,0,2
BAL11,1967,-0.0032117241087311382,4865,0,2
BOS07,1967,0.02852286281573533,5341,0,2
CHI10,1967,-0.024127382272173585,5491,0,2
CLE07,1967,0.006977032769309709,5411,0,2
DET04,1967,0.006393671922083554,5385,0,2
KAN05,1967,0.0006990218725876404,5146,0,2
MIN02,1967,0.010210534879437764,5311,0,2
NYC16,1967,-0.015684961353765833,5526,0,2
WAS10,1967,0.0011519628376186707,5511,0,2
ATL01,1967,0.0017034723115993623,5101,1,2
CHI11,1967,0.013794909722281878,5205,1,2
CIN07,1967,0.006536477864054604,5193,1,2
HOU02,1967,-0.0006670543081962782,5614,1,2
LOS03,1967,-0.015558411339035374,5474,1,2
NYC17,1967,-0.005778617054246831,4288,1,2
PHI11,1967,-0.008469269704800823,5611,1,2
PIT06,1967,0.01732684089068148,5797,1,2
SFO02,1967,-0.010966480352031818,5543,1,2
STL09,1967,0.0012469829799250484,5709,1,2
ANA01,1968,-0.006417019977445324,4787,0,2
BAL11,1968,0.0014054638195769328,5295,0,2
BOS07,1968,0.008676817188413117,5459,0,2
CHI10,1968,0.002238582958380275,4726,0,2
CLE07,1968,-0.004608032270426887,4866,0,2
DET04,1968,0.0031109738248365887,5267,0,2
MIL05,1968,0.002046163826186323,607,0,2
MIN02,1968,0.009427544391293868,5320,0,2
NYC16,1968,-0.008040105401454944,5279,0,2
OAK01,1968,-0.003021275667891675,5527,0,2
WAS10,1968,-0.003988353841218077,5237,0,2
ATL01,1968,-0.004024957829392575,5309,1,2
CHI11,1968,0.032310373866999205,5438,1,2
CIN07,1968,0.02658243791896823,6014,1,2
HOU02,1968,-0.0028709346594989063,5476,1,2
LOS03,1968,-0.020882324930650162,5371,1,2
NYC17,1968,-0.0073098652831858615,5609,1,2
PHI11,1968,-0.0012585279789907922,5188,1,2
PIT06,1968,0.007505587759469205,5454,1,2
SFO02,1968,-0.015997744848973226,5312,1,2
STL09,1968,-0.017523037857081352,5407,1,2
ANA01,1969,-0.00313862785673233,4951,0,2
BAL11,1969,-0.007178633164821806,5471,0,2
BOS07,1969,0.02594795013094663,4757,0,2
CHI10,1969,0.022765343965005697,4414,0,2
CLE07,1969,-0.004595887360339631,5419,0,2
DET04,1969,-0.008413808486392461,5065,0,2
KAN05,1969,-0.0017567306050786302,4563,0,2
MIL05,1969,-0.012844097968667503,715,0,2
MIN02,1969,0.0007470064275352184,5141,0,2
NYC16,1969,-0.017561587306789948,4713,0,2
OAK01,1969,-0.009020342462815967,5489,0,2
SEA01,1969,0.00853878324074117,5388,0,2
WAS10,1969,-0.00035277884648205843,5537,0,2
ATL01,1969,0.005803470987017652,4737,1,2
CHI11,1969,0.005014380195061895,5288,1,2
CIN07,1969,0.01701482533286512,5367,1,2
HOU02,1969,-0.00429941721555271,5117,1,2
LOS03,1969,-0.003014144553154528,4985,1,2
MON01,1969,0.014323546915244834,4278,1,2
NYC17,1969,-0.007822601685021817,4335,1,2
PHI11,1969,-0.001072259834687958,4537,1,2
PIT06,1969,-0.0005214447726637021,5293,1,2
SAN01,1969,-0.0026465107313938365,4537,1,2
SFO02,1969,-0.0037353158664712154,5404,1,2
STL09,1969,-0.019281324245711884,4971,1,2
ANA01,1970,-0.01716249250123372,5265,0,2
BAL11,1970,-0.006597610154365386,5651,0,2
BOS07,1970,0.02104537840552207,5691,0,2
CHI10,1970,0.020555129501394542,5183,0,2
CLE07,1970,0.017836270786128736,4823,0,2
DET04,1970,0.0053288365995243624,5365,0,2
KAN05,1970,-0.0007489135385589404,5406,0,2
MIL05,1970,-0.0014002717894890885,5757,0,2
MIN02,1970,-0.0025553450517373736,5087,0,2
NYC16,1970,-0.01242762709714524,5200,0,2
OAK01,1970,-0.020319210134804533,5560,0,2
WAS10,1970,-0.0019399611332217414,5448,0,2
ATL01,1970,0.013672424500666185,5332,1,2
CHI11,1970,0.024385144830214815,5763,1,2
CIN07,1970,0.023217833712193492,2244,1,2
CIN08,1970,-0.010409155781302554,2778,1,2
HOU02,1970,-0.002910872751949848,5288,1,2
LOS03,1970,-0.017553471517101217,5310,1,2
MON01,1970,-0.0007805301301721693,5546,1,2
NYC17,1970,-0.003262933421341014,5692,1,2
PHI11,1970,-0.00421849874630531,5139,1,2
PIT06,1970,-0.01976344075621041,2894,1,2
PIT07,1970,-0.0007003361433274235,2592,1,2
SAN01,1970,-0.00335493141032422,5666,1,2
SFO02,1970,-0.003355277072215751,5385,1,2
STL09,1970,0.002229937806584744,5674,1,2
ANA01,1971,-0.0163058617025582,5464,0,2
BAL11,1971,0.004673279232612326,5425,0,2
BOS07,1971,0.02377719434434614,5680,0,2
CHI10,1971,-0.003928072265851512,5299,0,2
CLE07,1971,0.011797877477076814,5303,0,2
DET04,1971,-0.0010157361779236658,5531,0,2
KAN05,1971,-0.0011844532941187992,5462,0,2
MIL05,1971,-0.0028431752198867987,4389,0,2
MIN02,1971,0.006840849199904587,4886,0,2
NYC16,1971,-0.0077179779649416405,5551,0,2
OAK01,1971,-0.00985058673554621,5512,0,2
WAS10,1971,-0.004883781510165015,5074,0,2
ATL01,1971,0.0107312730726519,5628,1,2
CHI11,1971,0.017178651375300204,5385,1,2
CIN08,1971,-0.014243751124109024,5140,1,2
HOU02,1971,-0.026548469703012816,5476,1,2
LOS03,1971,-0.007523200985453008,5345,1,2
MON01,1971,0.00525687559061417,5122,1,2
NYC17,1971,-0.006987637236940059,5391,1,2
PHI12,1971,0.008364614919545967,5803,1,2
PIT07,1971,0.002797603310968971,5431,1,2
SAN01,1971,-0.00933903600024013,5306,1,2
SFO02,1971,0.002446173997069256,4888,1,2
STL09,1971,0.015327381161525551,5905,1,2
ANA01,1972,-0.015982419700514557,5341,0,2
ARL01,1972,-0.004435011786595982,4854,0,2
BAL11,1972,-0.015889491816983018,4910,0,2
BOS07,1972,0.019334703771496903,5083,0,2
CHI10,1972,0.01776906324224154,4906,0,2
CLE07,1972,0.004444125609943502,4379,0,2
DET04,1972,0.0049776771170890214,4999,0,2
KAN05,1972,0.009230128561585331,5399,0,2
MIL05,1972,-0.008444929418668048,5238,0,2
MIN02,1972,0.009054268697770214,4918,0,2
NYC16,1972,-0.0014570698303365188,5103,0,2
OAK01,1972,-0.017196719371234466,5093,0,2
ATL01,1972,0.019518117170586206,5000,1,2
CHI11,1972,0.022469781381858116,5230,1,2
CIN08,1972,-0.0075125874089371665,5235,1,2
HOU02,1972,0.013949819007449191,5588,1,2
LOS03,1972,-0.012765719994299476,4869,1,2
MON01,1972,-0.007734705426516161,5122,1,2
NYC17,1972,-0.005644136111820892,5250,1,2
PHI12,1972,-0.00127245141388455,5532,1,2
PIT07,1972,0.000862874347808323,5536,1,2
SAN01,1972,-0.01845235981730154,5517,1,2
SFO02,1972,0.005967873001440723,5058,1,2
STL09,1972,-0.00943100511408634,5137,1,2
ANA01,1973,-0.014407918493042404,5623,0,2
ARL01,1973,0.0018404028305252593,5265,0,2
BAL11,1973,-0.005810322194266885,5298,0,2
BOS07,1973,0.012138902516301465,5479,0,2
CHI10,1973,0.0027395812440131353,5561,0,2
CLE07,1973,0.011144545744105151,5808,0,2
DET04,1973,-0.0027804991865403045,5654,0,2
KAN06,1973,0.021979460942382116,5701,0,2
MIL05,1973,-0.0020589411504890816,4952,0,2
MIN02,1973,0.009692244256763478,5233,0,2
NYC16,1973,-0.015313910338520371,5580,0,2
OAK01,1973,-0.019593506552650405,5564,0,2
ATL01,1973,0.02729461089863909,5519,1,2
CHI11,1973,0.009851204772900577,5674,1,2
CIN08,1973,-0.010821821356687274,5436,1,2
HOU02,1973,-0.01100226674376952,5456,1,2
LOS03,1973,-0.0020930812773304027,5716,1,2
MON01,1973,0.009229316617298327,5529,1,2
NYC17,1973,-0.011007842796804695,5534,1,2
PHI12,1973,0.02043242901411096,5402,1,2
PIT07,1973,-0.011963278850190344,5546,1,2
SAN01,1973,-0.0015471922349141844,4958,1,2
SFO02,1973,0.006871201433286865,5680,1,2
STL09,1973,-0.025471036113241315,5544,1,2
ATL01,1974,-0.013431548197245671,5596,0,2
CHI11,1974,0.020192877239415995,5270,0,2
CIN08,1974,-0.006237396855179142,5337,0,2
HOU02,1974,-0.01111056152761691,5595,0,2
LOS03,1974,-0.006906333036383704,5626,0,2
MON01,1974,0.007954834225596572,5014,0,2
NYC17,1974,-0.005552736341219864,11225,0,2
PHI12,1974,0.01349456857196763,5660,0,2
PIT07,1974,-0.005139737638862768,5437,0,2
SAN01,1974,-0.0020565360105629375,4674,0,2
SFO02,1974,0.009624956848244102,5332,0,2
STL09,1974,0.006268703995144046,5640,0,2
ANA01,1974,-0.008481799450559161,5150,1,2
ARL01,1974,0.004964653232430718,5284,1,2
BAL11,1974,-0.020158332463653644,5769,1,2
BOS07,1974,0.013584978671208114,5589,1,2
CHI10,1974,0.001801995321009393,5481,1,2
CLE07,1974,0.0029113321246931447,5584,1,2
DET04,1974,0.011516726973188389,5617,1,2
KAN06,1974,0.0033077031062115057,5825,1,2
MIL05,1974,-0.0053184766624709105,5406,1,2
MIN02,1974,0.00939903529700439,5619,1,2
OAK01,1974,-0.014322124157170484,5330,1,2
ANA01,1975,-0.004437728225781891,4978,0,2
ARL01,1975,-0.003180024570502065,5203,0,2
BAL11,1975,-0.028113995973360055,5313,0,2
BOS07,1975,0.014700869782385752,5663,0,2
CHI10,1975,0.002305179786716663,5669,0,2
CLE07,1975,0.00240032233845201,4878,0,2
DET04,1975,0.009049879879870769,5206,0,2
KAN06,1975,0.0016614005970968795,5531,0,2
MIL05,1975,0.004678196378501677,5098,0,2
MIN02,1975,0.01962386312843725,5235,0,2
NYC17,1975,-0.003781435852176976,10511,0,2
OAK01,1975,-0.012057674748124872,5238,0,2
ATL01,1975,0.0023692206756863636,5493,1,2
CHI11,1975,0.014534774835145474,5939,1,2
CIN08,1975,0.010636699272494946,5776,1,2
HOU02,1975,-0.006177443922519088,5636,1,2
LOS03,1975,-0.020330405021836136,5712,1,2
MON01,1975,0.015501014963984098,5693,1,2
PHI12,1975,0.0002656272522468049,5849,1,2
PIT07,1975,-0.00961265588096979,5268,1,2
SAN01,1975,-0.017210442812019593,5815,1,2
SFO02,1975,0.0038776301661933195,5126,1,2
STL09,1975,0.0055553840208656825,5618,1,2
ATL01,1976,0.01709523656281168,5654,0,2
CHI11,1976,0.01790812590330208,5711,0,2
CIN08,1976,0.018820155671925402,5283,0,2
HOU02,1976,-0.01886830370953086,4739,0,2
LOS03,1976,-0.010493684303589271,5514,0,2
MON01,1976,0.0025769046110876047,5528,0,2
NYC17,1976,-0.015525904481658276,5532,0,2
PHI12,1976,0.006740738371542385,5782,0,2
PIT07,1976,-0.005222356920647905,5742,0,2
SAN01,1976,-0.021954230770984483,5516,0,2
SFO02,1976,-0.002318556862324351,5894,0,2
STL09,1976,0.008086463044951022,5731,0,2
ANA01,1976,-0.025255043986546738,5341,1,2
ARL01,1976,-0.004882302834929176,5618,1,2
BAL11,1976,-0.004473945378891078,5512,1,2
BOS07,1976,0.02143446704356858,5477,1,2
CHI10,1976,-0.0012607419735171312,5721,1,2
CLE07,1976,0.0034214333406836052,5631,1,2
DET04,1976,0.011965502983930619,4736,1,2
KAN06,1976,0.0017450958357682063,5746,1,2
MIL05,1976,-0.005226700844607577,5419,1,2
MIN02,1976,0.006160894790237298,5060,1,2
NYC16,1976,0.0055476049966504655,5607,1,2
OAK01,1976,-0.007797072482988273,5531,1,2
ANA01,1977,-0.002342897786069962,4905,0,2
ARL01,1977,-0.00037510555696933847,5000,0,2
BAL11,1977,-0.011302675475379295,5033,0,2
BOS07,1977,0.03150798581798626,4716,0,2
CHI10,1977,0.0023126319683538918,5430,0,2
CLE07,1977,-0.0034318581667373543,5201,0,2
DET04,1977,0.0030991964601266076,4341,0,2
KAN06,1977,-0.001018275121736924,5291,0,2
MIL05,1977,-0.013400126413771024,4883,0,2
MIN02,1977,0.014632175155446072,4820,0,2
NYC16,1977,0.0031298015668028635,5025,0,2
OAK01,1977,-0.015092614956508685,4730,0,2
SEA02,1977,-0.009418846656329662,4441,0,2
TOR01,1977,0.0027880843709602193,4047,0,2
ATL01,1977,0.03233877453026298,5334,1,2
CHI11,1977,0.012378401041077592,5721,1,2
CIN08,1977,0.008042219241459135,5133,1,2
HOU02,1977,-0.020479546965667537,5056,1,2
LOS03,1977,-0.009283526684596264,5618,1,2
MON02,1977,-0.008071991222655216,5684,1,2
NYC17,1977,-0.017547416863413944,5050,1,2
PHI12,1977,0.00722635450130412,5490,1,2
PIT07,1977,0.012051511918908634,5727,1,2
SAN01,1977,-0.012133415923109733,5203,1,2
SFO02,1977,-0.0017521556546290088,5607,1,2
STL09,1977,-0.0055110948414141235,5468,1,2
ATL01,1978,0.018417441778484638,5214,0,2
CHI11,1978,0.01973950673875357,5861,0,2
