park_id,pos,season,n_first,outs,exp_outs,chances,errors,exp_errors,park_bip,park_first,conv_eff,conv_se,conv_z,coverage,err_eff,err_se,err_z,name
MIN02,2,41391,95991.0,1679.0,1748.8899341348936,21145.0,260.0,261.7410677702594,96167.0,70865.0,-0.0007591006115825506,0.0005833058938691466,-1.3013765496990508,0.08194052844228701,-8.233945472969524e-05,0.0007651176938177297,-0.10761671752595826,Metropolitan Stadium
MIN02,3,41391,95609.0,29726.0,29802.497855613765,32505.0,316.0,273.99910342160103,96167.0,70865.0,0.0028781908445392745,0.001858512567177982,1.5486528826165544,0.08194052844228701,0.0012921364891062596,0.0005092422173537528,2.5373711076445526,Metropolitan Stadium
MIN02,4,41391,95603.0,7507.0,7602.984056116869,17763.0,405.0,391.0450975454051,96167.0,70865.0,-0.00035078259169639414,0.0011637754116632102,-0.30141777200385517,0.08194052844228701,0.000785616306625846,0.0011132612869929881,0.7056890559339051,Metropolitan Stadium
MIN02,5,41391,95508.0,2776.0,2854.530714702023,10088.0,544.0,461.0060103672801,96167.0,70865.0,-0.0007346611151051105,0.0007392559168601169,-0.993784558702591,0.08194052844228701,0.008227001351379847,0.002128375348779116,3.865390264033569,Metropolitan Stadium
MIN02,6,41391,95788.0,5492.0,5360.981308443381,16682.0,641.0,636.1695952861586,96167.0,70865.0,0.0025720764405903623,0.000994327294212435,2.5867503140679613,0.08194052844228701,0.0002895578895720779,0.0015119531619095755,0.1915124733139024,Metropolitan Stadium
MIN02,7,41391,95400.0,6515.0,6493.021399556343,6034.0,167.0,137.76341352425715,96167.0,70865.0,0.0011754180979345469,0.0010848286771626818,1.083505739365959,0.08194052844228701,0.004845307669165206,0.001945188269098527,2.4909196431719707,Metropolitan Stadium
MIN02,8,41391,95523.0,8574.0,8733.558143919265,8678.0,143.0,154.41780195874352,96167.0,70865.0,-0.0011024992886052437,0.0012361585048775705,-0.8918753414348232,0.08194052844228701,-0.0013157181330656286,0.001431953902353199,-0.9188271570079494,Metropolitan Stadium
MIN02,9,41391,95694.0,6376.0,6812.694082313763,6359.0,173.0,141.65030914634465,96167.0,70865.0,-0.005290369707728171,0.001108461924297348,-4.772712162469385,0.08194052844228701,0.004929971827906172,0.001871629743843921,2.6340529392213443,Metropolitan Stadium
MIN03,1,55874,126905.0,2615.0,2495.0272411114074,5560.0,214.0,226.4025410175132,128493.0,93038.0,0.0015793010513020858,0.0005298068301956806,2.9808997568392646,0.08047604592766419,-0.0022306728448764726,0.00270623718293175,-0.8242710058620643,Hubert H. Humphrey Metrodome
MIN03,2,55874,128385.0,1506.0,1639.7432375854276,29581.0,271.0,323.7500549165279,128493.0,93038.0,-0.0012597241588119916,0.0004315180670222456,-2.9192848575377273,0.08047604592766419,-0.0017832410978847204,0.0006082639444743075,-2.9316896292873116,Hubert H. Humphrey Metrodome
MIN03,3,55874,127890.0,39565.0,39297.19664127296,43095.0,278.0,288.3966126508547,128493.0,93038.0,0.007346164824505119,0.0016227336812563286,4.5270304729348325,0.08047604592766419,-0.00024124869824468514,0.00039406529853794743,-0.6122048785816991,Hubert H. Humphrey Metrodome
MIN03,4,55874,128234.0,8584.0,8831.587055113481,22774.0,385.0,422.3556939915105,128493.0,93038.0,-0.0016754088930642508,0.000961453623893778,-1.742578998536648,0.08047604592766419,-0.001640278123803922,0.0009024016078399399,-1.8176808524645938,Hubert H. Humphrey Metrodome
MIN03,5,55874,127743.0,3055.0,3200.7852647542,12303.0,499.0,552.9967009936865,128493.0,93038.0,-0.0012130307038916502,0.0005977474006948678,-2.02933664367512,0.08047604592766419,-0.004388905225854388,0.0019113941224494706,-2.296180141136964,Hubert H. Humphrey Metrodome
MIN03,6,55874,127851.0,6672.0,6623.839582319144,21946.0,618.0,683.4840683487472,128493.0,93038.0,0.001270892925834502,0.00084343794337055,1.5068007502196956,0.08047604592766419,-0.0029838726122640665,0.0011912662093633176,-2.504790775404284,Hubert H. Humphrey Metrodome
