season,date,gamenum,runs,druns,out,station
1977,19770927,0,24,9.516406163536667,1.6080878823636684,midway
1977,19770928,0,7,0.7988964703557873,-1.2340011237313664,midway
1978,19780414,0,9,6.398522960179648,4.553669521861056,midway
1978,19780415,0,23,8.832239972767393,-5.705417026000749,midway
1978,19780416,0,6,-1.0350942578146496,-5.0856610195866745,midway
1978,19780418,0,3,-0.19498054372405615,-0.5679690698124399,midway
1978,19780419,0,14,3.4491123239768426,-5.321190519763496,midway
1978,19780421,0,5,0.47488263600445935,-4.219032070040719,midway
1978,19780422,0,5,-2.949263194083386,-1.445654641152317,midway
1978,19780423,0,5,-1.2378605051665537,2.3181338609036923,midway
1978,19780502,0,9,3.7717302141263627,-6.206020265618248,midway
1978,19780503,0,14,11.454521736708909,-6.0294345098110345,midway
1978,19780504,0,5,-0.729959020589174,-8.880340502914228,midway
1978,19780506,0,3,-4.118646795892716,-5.023086361502683,midway
1978,19780507,0,3,-6.471513976157464,-4.096896982784481,midway
1978,19780519,0,8,-0.9682366500460642,5.647765608491833,midway
1978,19780520,0,12,4.042978129458348,4.654276387312057,midway
1978,19780521,0,5,-2.173187189969614,-3.481807606248836,midway
1978,19780524,0,10,2.553399967962342,-2.5305754358004906,midway
1978,19780525,0,6,-0.9771437895616425,1.7553780048704872,midway
1978,19780602,0,3,-4.093181855544589,0.1342124733438082,midway
1978,19780603,0,14,2.149273377706059,3.993235373225896,midway
1978,19780604,0,10,-2.038580878936208,6.035365521369416,midway
1978,19780605,0,3,0.6981748721430696,-3.4138448022198014,midway
1978,19780606,0,13,6.168979107918319,4.4780570099889845,midway
1978,19780607,0,15,6.946409225370847,3.2085766002799856,midway
1978,19780608,0,11,1.2950102263516068,-3.3320122647185655,midway
1978,19780609,0,5,-4.439774139935769,-0.7134671002190345,midway
1978,19780610,0,18,11.324688392050842,7.812373124255922,midway
1978,19780611,0,11,5.42856635491988,7.635926731009531,midway
1978,19780626,0,19,5.787564013478775,4.111362220775545,midway
1978,19780627,0,9,0.19820564947005093,-0.5804980243515978,midway
1978,19780628,0,17,9.854939335948655,1.6098319800555383,midway
1978,19780629,0,12,2.2018253503636815,-0.40409072154593534,midway
1978,19780630,1,2,-10.306477873984605,1.1478032320220586,midway
1978,19780630,2,11,3.0747411210149704,1.1478032320220586,midway
1978,19780701,0,3,-5.991871859807098,-1.401614565174687,midway
1978,19780702,0,11,7.811215484696571,-2.9416275704196506,midway
1978,19780713,0,7,-4.883290067327016,3.04635983989596,midway
1978,19780714,0,14,8.12827983439327,4.080953354919695,midway
1978,19780715,0,4,-7.049462298082485,-5.338429878856251,midway
1978,19780716,1,5,-3.1692428236938013,-4.357432586181227,midway
1978,19780716,2,8,1.8694091565056472,-4.357432586181227,midway
1978,19780717,0,7,0.05021677767743338,1.0312871861478616,midway
1978,19780718,0,13,-1.1816316790306458,5.79623511973323,midway
1978,19780719,1,11,2.612849782337767,1.680750334334268,midway
1978,19780719,2,12,5.346655436659844,1.680750334334268,midway
1978,19780720,0,17,7.12757260066577,1.2140523883796737,midway
1978,19780801,0,6,-0.5041668225881579,-3.3968630957679276,midway
1978,19780802,0,5,-2.137904018961966,4.234280461401644,midway
1978,19780803,0,5,-0.09935606067839647,-3.8373880665375095,midway
1978,19780804,0,10,1.8997238750073986,-2.8104261358000846,midway
1978,19780805,0,11,-3.2087077855058515,2.3389069492256214,midway
1978,19780806,1,3,0.3603738521182446,-3.065401577554994,midway
1978,19780806,2,7,0.4712815152692861,-3.065401577554994,midway
1978,19780807,0,9,-2.079868362060836,-2.8634821402749036,midway
1978,19780808,0,14,6.351533541247505,5.578710679403832,midway
1978,19780809,0,9,-1.769137994898093,-3.004553211710237,midway
1978,19780814,0,20,11.622412567180138,3.437230070820911,midway
1978,19780815,0,20,6.753944838412196,5.023434617308091,midway
1978,19780816,0,9,-2.3403296299773393,7.816010012120293,midway
1978,19780817,0,2,-7.64164840045342,2.1399316460927924,midway
1978,19780818,0,11,3.456317550377036,3.297107285281111,midway
1978,19780819,0,16,8.424309738896284,1.0798651016081138,midway
1978,19780820,0,3,-7.159756964523501,-1.0581267640194194,midway
1978,19780901,0,25,17.12135248331467,4.328801650598372,midway
1978,19780902,0,13,1.123649210320291,3.827521752717349,midway
1978,19780903,1,5,2.3966700542192907,-6.104260090422586,midway
1978,19780903,2,6,1.7937167581817597,-6.104260090422586,midway
1978,19780904,1,8,0.6567408927413089,-1.3767403600794392,midway
1978,19780904,2,11,-0.04340944602454633,-1.3767403600794392,midway
1978,19780905,0,18,5.4746604966638195,3.334323701127709,midway
1978,19780906,0,9,2.0570804036198,4.1575664964903005,midway
1978,19780907,0,8,-6.99520997941103,3.260134346317026,midway
1978,19780915,0,8,-0.03463373065775627,4.727001359763254,midway
1978,19780916,0,5,-1.104248688458156,-2.9795126293869987,midway
1978,19780917,0,6,1.4796992085182024,-5.377776969266269,midway
1978,19780919,0,23,15.54450804117309,4.3957278101994355,midway
1978,19780920,0,6,-1.2525133664528725,4.440563829416722,midway
1978,19780921,0,5,-2.393832392592284,-1.2907745592278388,midway
1978,19780929,1,5,-3.611248396488689,5.253494070327446,midway
1978,19780929,2,9,6.198072214392458,5.253494070327446,midway
1978,19780930,0,12,3.762784653946782,2.7395443067110006,midway
1978,19781001,0,8,0.0733008576710441,-2.95610467587218,midway
1979,19790405,0,16,7.3594016815510095,10.02780295721308,midway
1979,19790407,0,13,6.936868838028951,-0.7458087370625777,midway
1979,19790417,0,8,2.496888300786793,-5.508876065750227,midway
1979,19790418,0,5,-2.1876097966819756,-4.477159937348712,midway
1979,19790419,0,5,-1.688259472781732,2.0648509356756644,midway
1979,19790420,0,13,1.6034476832520639,2.327626661278871,midway
1979,19790421,0,7,1.8436534231504949,-2.041242407743696,midway
1979,19790422,0,5,-0.7786795222207487,0.46995111456262756,midway
1979,19790425,0,4,-3.316040529120955,5.140179077913423,midway
1979,19790426,0,8,1.7110602355063342,-2.40509464475051,midway
1979,19790504,0,8,0.9978373202868078,-3.0808074799604888,midway
1979,19790505,0,12,5.55824502410157,7.967523448305523,midway
1979,19790506,0,27,16.478074615054805,6.298988286735634,midway
1979,19790508,0,15,2.8729856018567803,8.316350703646469,midway
1979,19790509,0,11,-0.26521274532939654,5.474285653513809,midway
1979,19790510,0,17,-2.259292245150876,3.9381008939281004,midway
1979,19790515,0,8,3.6799212599761604,0.1463986568251476,midway
1979,19790516,0,13,3.1249329172195233,2.7566124044086355,midway
1979,19790517,0,45,33.13894665794202,5.329644500001241,midway
1979,19790518,0,14,8.27933460438045,4.674951897511036,midway
1979,19790519,0,3,-5.347281043690669,0.1688562166761086,midway
1979,19790520,0,11,4.133039887663196,4.822643761788708,midway
1979,19790601,0,10,3.6172289913579347,-2.839512475688566,midway
1979,19790602,0,14,7.884374427415168,3.790739643444675,midway
1979,19790603,0,3,-5.859888527732307,-0.03905376823149265,midway
1979,19790605,0,14,2.7403776306755443,-5.986293197321162,midway
1979,19790606,0,3,-5.8049666872969,-1.8849723871558262,midway
1979,19790607,0,7,7.816741965040369,2.265147475740168,midway
1979,19790608,0,15,4.251340223577043,1.574282371574212,midway
1979,19790609,0,8,2.312164732081617,-3.310635984324681,midway
1979,19790610,0,13,4.00888592326084,6.217955715067409,midway
1979,19790625,0,10,2.789815776451685,-4.249122184137949,midway
1979,19790626,0,8,-3.0983075805769347,4.840290188361194,midway
1979,19790627,0,15,9.054416446123751,5.942554551839557,midway
1979,19790630,0,17,10.588424292245318,-2.150112991587048,midway
1979,19790701,1,9,4.781520365739562,-2.0349918525963084,midway
1979,19790701,2,10,-1.3018052465682526,-2.0349918525963084,midway
1979,19790702,0,5,-1.5378559912579877,-4.485914381029471,midway
1979,19790703,0,5,-3.7871102878721703,3.784751570454559,midway
1979,19790704,0,3,-8.124984552792428,-7.3882232556278975,midway
1979,19790705,0,4,-3.7908220215098787,-6.587686104013717,midway
1979,19790706,0,6,3.6721531790440056,-4.483067486303057,midway
1979,19790707,1,6,-2.20159201942142,-3.9187597036286457,midway
1979,19790707,2,11,-1.4946603513645265,-3.9187597036286457,midway
1979,19790708,0,10,3.967206461966894,-3.8029782022086183,midway
1979,19790719,0,10,-0.720981370862249,-2.7923210405342713,midway
1979,19790720,0,12,-0.7164452720879371,-3.53862043862733,midway
1979,19790721,0,5,-2.6627106142300443,2.278303314590284,midway
1979,19790722,1,13,8.317565304488577,3.064412220056503,midway
1979,19790722,2,12,5.136645647595615,3.064412220056503,midway
1979,19790723,0,3,-5.496807978912555,3.999893372030468,midway
1979,19790803,0,6,-2.8773682543898644,3.541960703488485,midway
1979,19790804,0,14,3.538805170242597,3.9811226976569136,midway
1979,19790805,1,5,-3.8500585533766616,0.900449144188482,midway
1979,19790805,2,9,-1.7705578911549362,0.900449144188482,midway
1979,19790807,0,17,7.254073915572747,6.812488761961606,midway
1979,19790808,0,7,-2.554148902918735,-1.4154739135258603,midway
1979,19790809,0,14,6.215321080004192,5.516364563424639,midway
1979,19790814,0,10,2.011415454473137,-0.12102398876068259,midway
1979,19790815,0,11,10.27685491896029,-4.6494417152934435,midway
1979,19790816,0,18,11.96945866363737,2.397778523618135,midway
1979,19790817,0,15,6.185901889258877,3.2363374554239526,midway
1979,19790818,0,5,-3.3094698514814285,2.1841333653525106,midway
1979,19790819,0,4,-4.931907247673127,-3.607047479750237,midway
1979,19790820,0,3,-2.6029323890834926,-4.192777031562183,midway
1979,19790821,0,6,-3.908913260396554,-3.7823338954106474,midway
1979,19790822,0,9,-0.13246027812652683,3.1820062902349946,midway
1979,19790903,0,3,-4.155080984484619,-5.134482346195282,midway
1979,19790904,0,10,-1.7918665603545032,-4.060512032624207,midway
1979,19790905,0,7,1.701142464413917,0.6384780346984696,midway
1979,19790906,0,1,-8.2681846539815,0.30155886990689706,midway
1979,19790907,0,7,-1.9583732270607435,-5.623214393984648,midway
1979,19790908,0,17,12.351480018513703,-2.2383730316269754,midway
1979,19790909,0,17,8.963464069156283,5.521958093355572,midway
1979,19790921,0,2,-6.70284637033314,-7.207626581910716,midway
1979,19790922,0,5,-2.736089668340408,-6.089618502978749,midway
1979,19790923,0,6,-5.903790378888116,-4.700073226662744,midway
1979,19790924,0,4,-2.663971270449286,3.057721997967485,midway
1979,19790925,1,14,4.43676790287132,-1.761723001903539,midway
1979,19790925,2,7,-2.20352292159079,-1.761723001903539,midway
1979,19790926,0,11,3.689862615654208,1.400276561353607,midway
1980,19800417,0,5,-0.11921601496455048,-0.09659258262890683,midway
1980,19800419,0,21,9.431835864975037,5.69403064005555,midway
1980,19800420,0,9,3.906585229769055,-4.250551888539067,midway
1980,19800422,0,28,21.911106551461035,7.75723456167207,midway
1980,19800423,0,4,-10.07215749706317,-3.5449425276171196,midway
1980,19800425,0,8,5.2681284266964195,-1.5683013114997124,midway
1980,19800426,0,11,6.231799120567261,-6.17894411344155,midway
1980,19800506,0,4,-5.243383511788971,4.702806055029065,midway
1980,19800507,0,11,6.622906759578947,-0.221375586579052,midway
1980,19800508,0,15,4.632813591693944,-1.9224995388346062,midway
1980,19800509,0,9,3.356555691381999,2.607059326959981,midway
1980,19800510,0,24,21.16183481079819,7.783732310615973,midway
1980,19800511,0,3,-3.5474227547528328,-2.023693397592322,midway
1980,19800523,0,2,-5.068931922744422,-2.65857173092252,midway
1980,19800524,0,6,-1.42709241590335,-3.0836207713774724,midway
1980,19800525,0,3,0.24944800611038043,-4.042680780516394,midway
1980,19800526,0,4,-3.6958523769913727,-2.847704005415168,midway
1980,19800527,0,6,1.9509475104425147,1.3389139757993067,midway
1980,19800528,0,12,-4.890389572109816,-0.07719884677649133,midway
1980,19800530,0,17,6.0460011357064065,7.742706058824815,midway
1980,19800531,0,7,-2.098001606412795,1.214489361411817,midway
1980,19800601,0,9,0.37385374063852567,3.4091330266690134,midway
1980,19800613,0,13,5.295524273560952,3.627507977596232,midway
1980,19800614,0,15,8.157043799201853,1.3573622867112183,midway
1980,19800615,0,5,3.7835655998853492,-5.866049158317918,midway
1980,19800616,0,3,-5.941759074197761,-4.5835873390878294,midway
1980,19800617,0,8,-4.184822999081593,1.4494140354985832,midway
1980,19800618,0,7,0.9390247544299315,1.2083267324477098,midway
1980,19800619,0,7,2.658015166844572,-5.5409688346310935,midway
1980,19800624,0,11,2.6688467359800474,-1.7097142824952278,midway
1980,19800625,1,10,0.9323275062212903,-0.13575193552773931,midway
1980,19800625,2,5,-2.5955478681890476,-0.13575193552773931,midway
1980,19800626,0,7,-1.0897360295473584,2.627364773887128,midway
1980,19800627,0,5,-3.579962804156294,-2.681098281024019,midway
1980,19800628,1,14,5.351974784357202,1.6595613308351873,midway
1980,19800628,2,3,-10.480775820729678,1.6595613308351873,midway
1980,19800629,0,16,2.5113015112818244,1.9743302208443612,midway
1980,19800715,0,8,-2.1908262543232935,1.647644544845776,midway
1980,19800716,0,5,-6.243071847746993,5.69099272652604,midway
1980,19800717,0,4,-8.118993374702589,-0.5968303138022819,midway
1980,19800718,0,3,-5.0826074601388855,4.8495963144557654,midway
1980,19800719,0,15,-0.05528156715783539,-4.371291346738781,midway
1980,19800720,0,6,-5.630394633632745,6.967765157870289,midway
1980,19800721,0,2,-6.1157328252537635,1.3315141240783805,midway
1980,19800722,0,4,-5.21931314707304,-6.674397354358831,midway
1980,19800723,0,20,11.371698007475946,-5.042000148719488,midway
1980,19800805,0,14,8.797577095113239,3.9042662899278953,midway
1980,19800806,1,16,7.454167790777526,4.572161560052092,midway
1980,19800806,2,2,-4.143574961316182,4.572161560052092,midway
1980,19800807,0,14,4.647228766993257,4.7149082337356445,midway
1980,19800808,0,7,-0.5858181448840364,4.574052702047807,midway
1980,19800809,1,4,-6.3023098750858395,-3.1068176910881355,midway
1980,19800809,2,7,0.3912923106287667,-3.1068176910881355,midway
1980,19800810,0,10,-3.295789214922391,-2.388453237169789,midway
1980,19800811,0,13,0.7312323527777282,-1.3696776632517693,midway
1980,19800812,0,7,2.664315869488444,-4.066593408662451,midway
1980,19800813,0,3,-0.9192137213474352,2.2027518655462854,midway
1980,19800828,0,5,-3.4868089633678485,4.25764323109749,midway
1980,19800829,0,11,1.291431802057854,3.671573741976828,midway
1980,19800830,0,2,-7.165346841673294,0.8400592889334142,midway
1980,19800831,0,15,5.025663161803017,5.640100478682042,midway
1980,19800901,0,7,-1.2654098790411232,3.157227570809493,midway
1980,19800902,0,15,4.609467453940912,1.7057360515431674,midway
1980,19800903,0,7,-5.0545933393358595,2.910445888569617,midway
1980,19800905,0,8,0.9768889638484626,3.3173594810901723,midway
1980,19800906,1,7,-3.130895755780319,-3.3623739404857456,midway
1980,19800906,2,7,-1.4965149251957186,-3.3623739404857456,midway
1980,19800907,0,10,-1.800512289269846,1.4362274427880393,midway
1980,19800915,0,6,-1.8708810127861313,-0.38363713481729417,midway
1980,19800916,0,11,2.0870018420129406,3.6183691417178823,midway
1980,19800917,0,13,1.2420955551826935,-3.792589505669331,midway
1980,19800919,0,7,-0.20829715264499954,3.8270114064983916,midway
1980,19800920,0,10,2.6295368103171772,6.1783914906092665,midway
1980,19800921,0,10,5.627522133135,4.599492140891018,midway
1980,19800922,0,5,-3.3010724772527147,-0.4256426705702589,midway
1980,19800923,0,11,1.3917343967463025,-2.736086540990653,midway
1980,19800924,0,12,4.1931925213468615,1.6791160627308965,midway
1980,19800925,0,9,1.8515832827256737,3.4589159268095555,midway
1980,19800926,0,17,7.347526473477268,-1.6992301116908208,midway
1980,19800927,0,2,-5.544114477395064,6.425321899121928,midway
1980,19800928,0,5,1.1980779343466037,1.4490553852924326,midway
1981,19810409,0,2,0.6489246010780618,2.4267575578932403,midway
1981,19810411,0,4,-1.2487371728931604,-3.087941170728298,midway
1981,19810412,0,3,-3.687851706441814,-3.13654609931904,midway
1981,19810424,0,10,4.768776986552458,0.09512173110390024,midway
1981,19810425,0,12,0.6932868536154391,-5.5296357845886455,midway
1981,19810426,0,8,0.11639509232417533,-0.5908236872537791,midway
1981,19810429,1,7,1.6977265336059224,-1.5845954346085607,midway
1981,19810429,2,4,-3.7041260473076445,-1.5845954346085607,midway
1981,19810501,0,3,-4.641238145606034,-6.223921377771715,midway
1981,19810502,0,7,-1.2815165841429175,-3.135324739101578,midway
1981,19810503,0,16,12.932958488740294,7.843164691027385,midway
1981,19810504,0,9,1.7135682020186616,6.336046576280636,midway
1981,19810505,0,7,0.26836346066063177,-2.17684661472299,midway
1981,19810506,0,3,-1.7543049116905847,-8.648056803889743,midway
1981,19810507,0,6,-0.38211704374623023,-4.145932514941889,midway
1981,19810519,0,5,-2.0582252552562776,-6.500511753222005,midway
1981,19810520,0,17,4.160882037947441,-1.1623436415333708,midway
1981,19810521,0,6,-2.8627740020722783,1.072625587457889,midway
1981,19810522,0,9,1.4452210786614637,5.33800955912555,midway
1981,19810523,0,10,3.124570355737311,5.341724268481019,midway
1981,19810524,0,8,1.4998353566543314,5.650486838420106,midway
1981,19810525,0,19,8.54455265360283,7.791861866463066,midway
1981,19810526,0,10,-1.4683352288706961,-3.049388082429877,midway
1981,19810527,0,5,0.35166132527858074,-4.824683869142277,midway
1981,19810528,0,13,2.431184603501041,-2.4343283821590287,midway
1981,19810605,0,7,3.329656780348526,3.937660397467816,midway
1981,19810606,0,16,8.642703766749088,-2.343683222193788,midway
1981,19810607,0,7,0.6567515773637616,3.20285034693906,midway
1981,19810609,0,3,-7.317601900860133,-0.35986293597380004,midway
1981,19810610,0,11,0.002275215858976054,2.981037727546079,midway
1981,19810611,0,7,0.8135433829522212,2.90923828695619,midway
1981,19810810,0,12,-8.407337476192042,3.135802231670471,midway
1981,19810811,0,6,2.5373711595584614,3.074894696405736,midway
1981,19810812,0,11,1.9238225112540088,4.504050084964444,midway
1981,19810813,0,7,2.242413619361306,5.278678113971948,midway
1981,19810815,0,7,-3.655236286848303,0.05499459245185752,midway
1981,19810816,1,7,-1.7138196559627494,-7.876329459581719,midway
1981,19810816,2,10,0.4454958155100119,-7.876329459581719,midway
1981,19810817,0,4,-5.584346175233226,-5.513971314615806,midway
1981,19810818,0,5,-4.90112296901901,-4.145424920436917,midway
1981,19810819,0,7,1.2539668641270434,-6.148452643254496,midway
1981,19810821,0,7,-1.536786453577312,-3.5526062540025265,midway
1981,19810822,0,3,-7.668605206977136,0.8008028139584324,midway
1981,19810823,0,11,1.3064052176936611,3.128051352008081,midway
1981,19810824,0,17,6.515865615992473,-0.7015695601902759,midway
1981,19810825,0,7,-3.098614233197221,-1.5971291784517447,midway
1981,19810826,0,16,8.492303507040296,4.582468051278784,midway
1981,19810911,0,11,2.1054262427469497,5.399712833953654,midway
1981,19810912,0,2,-8.92608578431308,-3.0443101791451745,midway
1981,19810913,0,16,7.369628381190531,3.8113297802161945,midway
1981,19810915,0,10,-2.1255773951823924,-1.850003394110902,midway
1981,19810921,0,2,-6.874221885042724,-2.253038330756307,midway
1981,19810922,0,7,0.3606794998449355,-6.39464321574536,midway
1981,19810923,0,3,-8.79895046387681,-1.0447910779771776,midway
1981,19810924,0,19,11.270784004196013,4.109727527792383,midway
1981,19810925,0,11,1.0834652508182512,1.5849843267301273,midway
1981,19810927,1,7,-2.0022529168297982,9.262317630525198,midway
1981,19810927,2,14,8.957886742219086,9.262317630525198,midway
1982,19820409,0,5,1.1455064941437567,3.03122923922371,midway
1982,19820410,0,14,-0.7622306139404698,6.691415532988645,midway
1982,19820411,0,9,3.1181670880392556,-0.6080123940884936,midway
1982,19820412,0,9,1.802781931191634,5.15748650906419,midway
1982,19820413,0,7,-0.34584216260242373,-2.1384022326464587,midway
1982,19820414,0,4,-1.1042317974405746,-3.2118649627718945,midway
1982,19820415,0,7,-2.278300449538028,4.3116328941871505,midway
1982,19820423,0,22,10.452872053502317,7.185471085003174,midway
1982,19820424,0,13,1.202571386765388,6.949592482352334,midway
1982,19820425,0,8,-1.0693120913289786,5.058729035618803,midway
1982,19820427,0,9,4.398202951512861,-7.537821245489856,midway
1982,19820428,0,6,-4.982326514598472,-5.127463975141474,midway
1982,19820507,0,18,5.7061796360077235,0.5361579408012325,midway
1982,19820508,0,5,-6.786948081672856,-4.054274370522611,midway
1982,19820509,0,9,-2.5440331673607974,-3.8629670115794403,midway
1982,19820511,0,10,0.8554734261057526,5.056929678833882,midway
1982,19820512,0,9,-5.187098305535201,0.4147145967071616,midway
1982,19820528,0,7,-1.568874750961795,-0.4684876821590914,midway
1982,19820529,0,5,-10.524488205804436,0.9156592170504355,midway
1982,19820530,0,7,-3.2367408906349304,-1.7938852120035236,midway
1982,19820531,0,16,4.062998038055398,2.55805803629295,midway
1982,19820601,0,10,0.7429727886258727,1.1842858612650566,midway
1982,19820602,0,4,-8.646756727956687,-6.201458050487546,midway
1982,19820604,0,7,0.18338911490688825,-6.149360436853348,midway
1982,19820605,0,3,-1.6729151181634583,-4.302741472608559,midway
1982,19820606,0,8,-0.9445672385181814,-1.7318813988397022,midway
1982,19820614,0,23,10.942788509705323,4.095509720444862,midway
1982,19820615,0,13,0.6625374084311486,3.7752955889788296,midway
1982,19820616,0,13,3.103506569426944,-3.8212803183256576,midway
1982,19820617,0,20,14.226606632970363,3.164865600488972,midway
1982,19820618,0,4,-3.0559803553857314,-2.360748985723551,midway
1982,19820619,0,7,-1.4816150838655329,-1.2159686051240313,midway
1982,19820620,0,16,4.593830531889962,7.1539439193073,midway
1982,19820625,0,8,-2.724439415832019,-4.988272901269736,midway
1982,19820626,1,5,-6.479925666817556,-3.20285034693906,midway
1982,19820626,2,3,-5.046144195032165,-3.20285034693906,midway
1982,19820627,0,6,-1.6314278813246403,-3.5188362171923204,midway
1982,19820628,0,10,2.125594171062128,-2.6758753550566285,midway
1982,19820629,0,4,-2.1049261118891662,-4.621049196870404,midway
1982,19820630,0,10,-0.7067944090325466,-3.8137247851034894,midway
1982,19820701,0,7,-4.770794962039236,-2.9483807996437608,midway
1982,19820709,0,12,1.137526163173277,2.754632430472199,midway
1982,19820710,1,1,-4.9516549017185625,4.97010097500789,midway
1982,19820710,2,11,2.532216449880259,4.97010097500789,midway
1982,19820711,0,11,6.632177213753038,3.964698309949423,midway
1982,19820715,0,15,0.0258376142115051,4.781775009464237,midway
1982,19820716,0,7,-3.412803198111228,6.701333106776232,midway
1982,19820717,0,13,-1.6958390811888981,7.672039199589375,midway
1982,19820718,0,6,-4.863526522706128,3.2007161009370755,midway
1982,19820719,0,11,1.4978452253672763,-2.595434599057902,midway
1982,19820720,0,8,2.422776433404165,-3.822031322078748,midway
1982,19820721,0,3,0.64507239038941,3.1942131844068102,midway
1982,19820727,0,7,1.6653394926142302,1.0878363468242689,midway
1982,19820728,0,8,-0.08773169440650785,-5.8387320490011465,midway
1982,19820803,0,5,-1.8404762042401681,5.699176620817231,midway
1982,19820804,0,11,0.9238735361782001,-0.90630778703665,midway
1982,19820805,0,6,-4.857981284134063,-1.49556343802544,midway
1982,19820806,0,6,-5.569428493732695,-3.3255524147573707,midway
1982,19820807,0,5,-3.8879465768566286,-1.498799273190585,midway
1982,19820808,0,13,1.1292499947716053,4.177165785063408,midway
1982,19820817,0,3,-12.973360882306247,-5.286712849846696,midway
1982,19820818,0,11,0.34696476145442734,2.4323343647321787,midway
1982,19820819,0,10,4.783391878422798,5.816853963486828,midway
1982,19820820,0,5,-7.468878876626044,-3.857855044042418,midway
1982,19820821,0,2,-10.01718557072572,-2.543012438101744,midway
1982,19820822,0,15,7.86376926213458,6.659814734465613,midway
1982,19820823,0,13,0.3420055185495264,-1.9852105147767056,midway
1982,19820824,0,12,0.09109523035305378,1.967884529142604,midway
1982,19820825,0,6,-3.1509398788712524,0.9354613655373992,midway
1982,19820906,0,7,-1.5623487953633215,-3.8514913563492854,midway
1982,19820907,0,12,6.167389653434713,-3.522789843772594,midway
1982,19820908,0,7,-0.9322618375079854,1.76124401581303,midway
1982,19820910,0,9,3.629915756866753,5.81371519059511,midway
1982,19820911,0,16,2.948496750110659,5.994918869185229,midway
1982,19820912,0,14,6.726699744025512,4.587251448018354,midway
1982,19820920,0,4,-3.97522438391574,-1.4013852500320243,midway
1982,19820921,0,1,-5.6658601849740435,-2.922464038936119,midway
1982,19820922,0,7,-0.9651295343163222,-3.228651547956847,midway
1982,19820923,0,9,1.1272522930061823,5.805382846115658,midway
1982,19821002,0,12,-0.4641267889831025,6.020331006503286,midway
1982,19821003,0,9,0.9150962302387153,-0.8282853994340037,midway
1983,19830406,0,3,-2.1376794169311784,1.2002847148388553,midway
1983,19830407,0,10,1.823160384040637,3.55694106490623,midway
1983,19830422,0,9,3.735532777297104,-5.092497615713594,midway
1983,19830423,0,5,-6.044017482157311,-7.401495206794733,midway
1983,19830424,0,6,-1.1670700301956827,-7.327114574895541,midway
1983,19830426,0,18,15.041963248427896,7.553372084016435,midway
1983,19830427,0,9,3.7145707135524746,0.33982161052452575,midway
1983,19830428,0,4,-6.815177798887267,-4.525711855795338,midway
1983,19830429,0,7,-1.5471447429156464,-4.399334055237466,midway
1983,19830430,0,9,0.19469471035539265,-6.03213145997069,midway
1983,19830501,0,5,1.9238220820499476,-4.658526322053001,midway
1983,19830512,0,9,-2.4744778422052756,1.6581881447012716,midway
1983,19830513,0,12,0.5742945145944082,-0.4068515918943909,midway
1983,19830515,0,8,-5.813796400945605,-6.185181374877681,midway
1983,19830517,0,7,-2.3365217059401786,-2.3143752199210845,midway
1983,19830518,0,8,5.643677954731943,-1.5066929021185875,midway
1983,19830520,0,14,5.223116471097203,2.4850832117039485,midway
1983,19830521,0,12,1.5848458444536258,-1.9331988245220202,midway
1983,19830522,0,7,-2.0071561380620255,4.753887188781915,midway
1983,19830530,0,16,10.318400357733976,4.105992238716565,midway
1983,19830531,0,22,16.227962537843418,2.579097559612888,midway
1983,19830601,0,5,-6.970696458436745,-3.0080350119787505,midway
1983,19830602,0,5,-0.4131274759142838,3.6844522781994087,midway
1983,19830603,0,12,1.206951405978195,0.2116401537629065,midway
1983,19830604,0,7,-3.7933831208650397,0.44382849183661915,midway
1983,19830605,0,4,-3.0119562302251808,-3.7333127052554125,midway
1983,19830607,0,7,-1.5929529574839556,-4.355447166838486,midway
1983,19830608,0,3,-4.666907054022522,2.178816851353704,midway
1983,19830609,0,10,4.207061231783807,3.4722979439631416,midway
1983,19830610,0,7,-4.238445858959558,2.006270868221139,midway
1983,19830611,0,9,-1.6264014121793977,3.7076719871851056,midway
1983,19830612,0,9,-3.3323213511879786,4.862937112166745,midway
1983,19830628,0,15,1.1766685763854154,-4.421127642935393,midway
1983,19830629,0,5,-1.909191725810273,-3.116210781396177,midway
1983,19830630,0,7,-4.607202163147048,4.977223012554542,midway
1983,19830701,0,12,8.51349104872643,3.6645834235326618,midway
1983,19830702,0,7,-5.487451099747287,4.827570195816008,midway
1983,19830703,0,11,5.081275542185906,7.679073242032442,midway
1983,19830704,1,9,4.775818340980715,4.3266638243506055,midway
1983,19830704,2,6,-1.4626368154778269,4.3266638243506055,midway
1983,19830719,0,7,-0.5325858476848322,-1.8116095904886618,midway
1983,19830720,0,7,-1.011424155748271,3.2492777280889817,midway
1983,19830721,0,5,-6.201773494156149,5.136134007442706,midway
1983,19830722,0,10,-1.7644998011035293,4.211045470896012,midway
1983,19830723,0,6,-5.762908026311202,2.760569890494381,midway
1983,19830724,0,7,-5.6252180817376685,-3.7546883360767245,midway
1983,19830725,0,12,2.4740382797553377,-4.68342774859091,midway
1983,19830726,0,7,1.923870936988561,-3.0839729082907392,midway
1983,19830727,0,3,-4.735805285983382,3.192093136739757,midway
1983,19830805,0,13,2.811391560751034,-2.5074364516489416,midway
1983,19830806,0,5,-1.4062637844766037,-2.4770694295501827,midway
1983,19830807,0,10,-2.4026599540325018,-2.4464753235648193,midway
1983,19830809,0,8,2.7192513245152816,-5.130750458503014,midway
1983,19830810,0,14,3.478889653541339,7.657109535681075,midway
